Tiempo ;Entrada;Angulo;Posicion
124.94;0;-0.024;0.267
124.96;0;-0.035;0.267
124.98;0;-0.042;0.267
125;0;-0.049;0.267
125.02;0;-0.056;0.267
125.04;0;-0.061;0.267
125.06;0;-0.066;0.267
125.08;0;-0.07;0.267
125.1;0;-0.072;0.267
125.12;0;-0.073;0.267
125.14;0;-0.075;0.267
125.16;0;-0.075;0.267
125.18;0;-0.075;0.267
125.2;0;-0.072;0.267
125.22;0;-0.07;0.267
125.24;0;-0.065;0.267
125.26;0;-0.059;0.267
125.28;0;-0.052;0.267
125.3;0;-0.047;0.267
125.32;0;-0.04;0.267
125.34;0;-0.031;0.267
125.36;0;-0.023;0.267
125.38;0;-0.014;0.267
125.4;0;-0.005;0.267
125.42;0;0.003;0.267
125.44;0;0.012;0.267
125.46;0;0.021;0.267
125.48;0;0.03;0.267
125.5;0;0.037;0.267
125.52;0;0.044;0.267
125.54;0;0.051;0.267
125.56;0;0.056;0.267
125.58;0;0.063;0.267
125.6;0;0.066;0.267
125.62;0;0.07;0.267
125.64;0;0.072;0.267
125.66;0;0.072;0.267
125.68;0;0.072;0.267
125.7;0;0.072;0.267
125.72;0;0.072;0.267
125.74;0;0.068;0.267
125.76;0;0.065;0.267
125.78;0;0.059;0.267
125.8;0;0.052;0.267
125.82;0;0.045;0.267
125.84;0;0.04;0.267
125.86;0;0.031;0.267
125.88;0;0.023;0.267
125.9;0;0.016;0.267
125.92;0;0.007;0.267
125.94;0;-0.003;0.267
125.96;0;-0.012;0.267
125.98;0;-0.019;0.267
126;0;-0.028;0.267
126.02;0;-0.037;0.267
126.04;0;-0.044;0.267
126.06;0;-0.049;0.267
126.08;0;-0.056;0.267
126.1;0;-0.061;0.267
126.12;0;-0.066;0.267
126.14;0;-0.068;0.267
126.16;0;-0.072;0.267
126.18;0;-0.072;0.267
126.2;0;-0.073;0.267
126.22;0;-0.073;0.267
126.24;0;-0.072;0.267
126.26;0;-0.07;0.267
126.28;0;-0.066;0.267
126.3;0;-0.061;0.267
126.32;0;-0.056;0.267
126.34;0;-0.049;0.267
126.36;0;-0.042;0.267
126.38;0;-0.035;0.267
126.4;0;-0.028;0.267
126.42;0;-0.017;0.267
126.44;0;-0.01;0.267
126.46;0;-0.002;0.267
126.48;0;0.007;0.267
126.5;0;0.016;0.267
126.52;0;0.023;0.267
126.54;0;0.031;0.267
126.56;0;0.04;0.267
126.58;0;0.045;0.267
126.6;0;0.052;0.267
126.62;0;0.058;0.267
126.64;0;0.063;0.267
126.66;0;0.065;0.267
126.68;0;0.068;0.267
126.7;0;0.07;0.267
126.72;0;0.07;0.267
126.74;0;0.07;0.267
126.76;0;0.07;0.267
126.78;0;0.068;0.267
126.8;0;0.065;0.267
126.82;0;0.059;0.267
126.84;0;0.054;0.267
126.86;0;0.049;0.267
126.88;0;0.042;0.267
126.9;0;0.035;0.267
126.92;0;0.026;0.267
126.94;0;0.019;0.267
126.96;0;0.01;0.267
126.98;0;0.003;0.267
127;0;-0.007;0.267
127.02;0;-0.014;0.267
127.04;0;-0.023;0.267
127.06;0;-0.031;0.267
127.08;0;-0.038;0.267
127.1;0;-0.045;0.267
127.12;0;-0.051;0.267
127.14;0;-0.058;0.267
127.16;0;-0.063;0.267
127.18;0;-0.066;0.267
127.2;0;-0.068;0.267
127.22;0;-0.07;0.267
127.24;0;-0.07;0.267
127.26;0;-0.07;0.267
127.28;0;-0.07;0.267
127.3;0;-0.068;0.267
127.32;0;-0.066;0.267
127.34;0;-0.063;0.267
127.36;0;-0.058;0.267
127.38;0;-0.051;0.267
127.4;0;-0.045;0.267
127.42;0;-0.038;0.267
127.44;0;-0.031;0.267
127.46;0;-0.023;0.267
127.48;0;-0.014;0.267
127.5;0;-0.007;0.267
127.52;0;0.003;0.267
127.54;0;0.01;0.267
127.56;0;0.019;0.267
127.58;0;0.026;0.267
127.6;0;0.035;0.267
127.62;0;0.042;0.267
127.64;0;0.047;0.267
127.66;0;0.052;0.267
127.68;0;0.058;0.267
127.7;0;0.061;0.267
127.72;0;0.065;0.267
127.74;0;0.066;0.267
127.76;0;0.068;0.267
127.78;0;0.068;0.267
127.8;0;0.068;0.267
127.82;0;0.066;0.267
127.84;0;0.065;0.267
127.86;0;0.061;0.267
127.88;0;0.056;0.267
127.9;0;0.049;0.267
127.92;0;0.044;0.267
127.94;0;0.038;0.267
127.96;0;0.031;0.267
127.98;0;0.023;0.267
128;0;0.016;0.267
128.02;0;0.007;0.267
128.04;0;-0.002;0.267
128.06;0;-0.01;0.267
128.08;0;-0.017;0.267
128.1;0;-0.026;0.267
128.12;0;-0.033;0.267
128.14;0;-0.04;0.267
128.16;0;-0.047;0.267
128.18;0;-0.052;0.267
128.2;0;-0.058;0.267
128.22;0;-0.063;0.267
128.24;0;-0.065;0.267
128.26;0;-0.068;0.267
128.28;0;-0.068;0.267
128.3;0;-0.068;0.267
128.32;0;-0.068;0.267
128.34;0;-0.068;0.267
128.36;0;-0.066;0.267
128.38;0;-0.063;0.267
128.4;0;-0.058;0.267
128.42;0;-0.052;0.267
128.44;0;-0.047;0.267
128.46;0;-0.04;0.267
128.48;0;-0.033;0.267
128.5;0;-0.026;0.267
128.52;0;-0.017;0.267
128.54;0;-0.01;0.267
128.56;0;-0.002;0.267
128.58;0;0.007;0.267
128.6;0;0.014;0.267
128.62;0;0.021;0.267
128.64;0;0.03;0.267
128.66;0;0.037;0.267
128.68;0;0.044;0.267
128.7;0;0.047;0.267
128.72;0;0.052;0.267
128.74;0;0.058;0.267
128.76;0;0.061;0.267
128.78;0;0.065;0.267
128.8;0;0.065;0.267
128.82;0;0.066;0.267
128.84;0;0.066;0.267
128.86;0;0.066;0.267
128.88;0;0.065;0.267
128.9;0;0.061;0.267
128.92;0;0.056;0.267
128.94;0;0.051;0.267
128.96;0;0.045;0.267
128.98;0;0.04;0.267
129;0;0.033;0.267
129.02;0;0.026;0.267
129.04;0;0.017;0.267
129.06;0;0.01;0.267
129.08;0;0.003;0.267
129.1;0;-0.005;0.267
129.12;0;-0.014;0.267
129.14;0;-0.021;0.267
129.16;0;-0.03;0.267
129.18;0;-0.037;0.267
129.2;0;-0.042;0.267
129.22;0;-0.047;0.267
129.24;0;-0.052;0.267
129.26;0;-0.058;0.267
129.28;0;-0.061;0.267
129.3;0;-0.065;0.267
129.32;0;-0.066;0.267
129.34;0;-0.066;0.267
129.36;0;-0.066;0.267
129.38;0;-0.066;0.267
129.4;0;-0.066;0.267
129.42;0;-0.063;0.267
129.44;0;-0.059;0.267
129.46;0;-0.054;0.267
129.48;0;-0.049;0.267
129.5;0;-0.042;0.267
129.52;0;-0.037;0.267
129.54;0;-0.03;0.267
129.56;0;-0.021;0.267
129.58;0;-0.014;0.267
129.6;0;-0.007;0.267
129.62;0;0.002;0.267
129.64;0;0.01;0.267
129.66;0;0.017;0.267
129.68;0;0.024;0.267
129.7;0;0.031;0.267
129.72;0;0.038;0.267
129.74;0;0.044;0.267
129.76;0;0.049;0.267
129.78;0;0.054;0.267
129.8;0;0.058;0.267
129.82;0;0.061;0.267
129.84;0;0.063;0.267
129.86;0;0.063;0.267
129.88;0;0.065;0.267
129.9;0;0.065;0.267
129.92;0;0.063;0.267
129.94;0;0.061;0.267
129.96;0;0.056;0.267
129.98;0;0.052;0.267
130;0;0.047;0.267
130.02;0;0.042;0.267
130.04;0;0.035;0.267
130.06;0;0.028;0.267
130.08;0;0.021;0.267
130.1;0;0.014;0.267
130.12;0;0.007;0.267
130.14;0;-0.002;0.267
130.16;0;-0.009;0.267
130.18;0;-0.016;0.267
130.2;0;-0.024;0.267
130.22;0;-0.031;0.267
130.24;0;-0.038;0.267
130.26;0;-0.044;0.267
130.28;0;-0.049;0.267
130.3;0;-0.054;0.267
130.32;0;-0.058;0.267
130.34;0;-0.061;0.267
130.36;0;-0.063;0.267
130.38;0;-0.065;0.267
130.4;0;-0.065;0.267
130.42;0;-0.065;0.267
130.44;0;-0.065;0.267
130.46;0;-0.063;0.267
130.48;0;-0.059;0.267
130.5;0;-0.054;0.267
130.52;0;-0.049;0.267
130.54;0;-0.044;0.267
130.56;0;-0.038;0.267
130.58;0;-0.031;0.267
130.6;0;-0.024;0.267
130.62;0;-0.017;0.267
130.64;0;-0.01;0.267
130.66;0;-0.002;0.267
130.68;0;0.007;0.267
130.7;0;0.014;0.267
130.72;0;0.021;0.267
130.74;0;0.028;0.267
130.76;0;0.035;0.267
130.78;0;0.04;0.267
130.8;0;0.045;0.267
130.82;0;0.049;0.267
130.84;0;0.054;0.267
130.86;0;0.058;0.267
130.88;0;0.059;0.267
130.9;0;0.061;0.267
130.92;0;0.061;0.267
130.94;0;0.061;0.267
130.96;0;0.061;0.267
130.98;0;0.059;0.267
131;0;0.056;0.267
131.02;0;0.052;0.267
131.04;0;0.047;0.267
131.06;0;0.044;0.267
131.08;0;0.037;0.267
131.1;0;0.031;0.267
131.12;0;0.023;0.267
131.14;0;0.016;0.267
131.16;0;0.01;0.267
131.18;0;0.002;0.267
131.2;0;-0.007;0.267
131.22;0;-0.012;0.267
131.24;0;-0.021;0.267
131.26;0;-0.028;0.267
131.28;0;-0.035;0.267
131.3;0;-0.04;0.267
131.32;0;-0.045;0.267
131.34;0;-0.051;0.267
131.36;0;-0.054;0.267
131.38;0;-0.058;0.267
131.4;0;-0.061;0.267
131.42;0;-0.063;0.267
131.44;0;-0.063;0.267
131.46;0;-0.063;0.267
131.48;0;-0.063;0.267
131.5;0;-0.061;0.267
131.52;0;-0.059;0.267
131.54;0;-0.056;0.267
131.56;0;-0.051;0.267
131.58;0;-0.045;0.267
131.6;0;-0.04;0.267
131.62;0;-0.033;0.267
131.64;0;-0.028;0.267
131.66;0;-0.019;0.267
131.68;0;-0.012;0.267
131.7;0;-0.005;0.267
131.72;0;0.003;0.267
131.74;0;0.01;0.267
131.76;0;0.016;0.267
131.78;0;0.023;0.267
131.8;0;0.031;0.267
131.82;0;0.037;0.267
131.84;0;0.042;0.267
131.86;0;0.047;0.267
131.88;0;0.051;0.267
131.9;0;0.054;0.267
131.92;0;0.056;0.267
131.94;0;0.059;0.267
131.96;0;0.059;0.267
131.98;0;0.059;0.267
132;0;0.059;0.267
132.02;0;0.059;0.267
132.04;0;0.056;0.267
132.06;0;0.052;0.267
132.08;0;0.049;0.267
132.1;0;0.044;0.267
132.12;0;0.038;0.267
132.14;0;0.033;0.267
132.16;0;0.026;0.267
132.18;0;0.019;0.267
132.2;0;0.012;0.267
132.22;0;0.005;0.267
132.24;0;-0.003;0.267
132.26;0;-0.01;0.267
132.28;0;-0.016;0.267
132.3;0;-0.023;0.267
132.32;0;-0.031;0.267
132.34;0;-0.037;0.267
132.36;0;-0.042;0.267
132.38;0;-0.047;0.267
132.4;0;-0.051;0.267
132.42;0;-0.056;0.267
132.44;0;-0.058;0.267
132.46;0;-0.059;0.267
132.48;0;-0.061;0.267
132.5;0;-0.061;0.267
132.52;0;-0.061;0.267
132.54;0;-0.061;0.267
132.56;0;-0.058;0.267
132.58;0;-0.054;0.267
132.6;0;-0.051;0.267
132.62;0;-0.045;0.267
132.64;0;-0.04;0.267
132.66;0;-0.035;0.267
132.68;0;-0.03;0.267
132.7;0;-0.021;0.267
132.72;0;-0.014;0.267
132.74;0;-0.009;0.267
132.76;0;-0.002;0.267
132.78;0;0.007;0.267
132.8;0;0.014;0.267
132.82;0;0.019;0.267
132.84;0;0.026;0.267
132.86;0;0.033;0.267
132.88;0;0.038;0.267
132.9;0;0.044;0.267
132.92;0;0.047;0.267
132.94;0;0.051;0.267
132.96;0;0.054;0.267
132.98;0;0.056;0.267
133;0;0.058;0.267
133.02;0;0.058;0.267
133.04;0;0.058;0.267
133.06;0;0.058;0.267
133.08;0;0.054;0.267
133.1;0;0.052;0.267
133.12;0;0.049;0.267
133.14;0;0.044;0.267
133.16;0;0.04;0.267
133.18;0;0.033;0.267
133.2;0;0.028;0.267
133.22;0;0.021;0.267
133.24;0;0.014;0.267
133.26;0;0.007;0.267
133.28;0;0;0.267
133.3;0;-0.007;0.267
133.32;0;-0.014;0.267
133.34;0;-0.021;0.267
133.36;0;-0.028;0.267
133.38;0;-0.033;0.267
133.4;0;-0.038;0.267
133.42;0;-0.044;0.267
133.44;0;-0.047;0.267
133.46;0;-0.051;0.267
133.48;0;-0.056;0.267
133.5;0;-0.058;0.267
133.52;0;-0.059;0.267
133.54;0;-0.059;0.267
133.56;0;-0.059;0.267
133.58;0;-0.059;0.267
133.6;0;-0.058;0.267
133.62;0;-0.054;0.267
133.64;0;-0.051;0.267
133.66;0;-0.045;0.267
133.68;0;-0.042;0.267
133.7;0;-0.037;0.267
133.72;0;-0.03;0.267
133.74;0;-0.023;0.267
133.76;0;-0.017;0.267
133.78;0;-0.01;0.267
133.8;0;-0.003;0.267
133.82;0;0.003;0.267
133.84;0;0.01;0.267
133.86;0;0.017;0.267
133.88;0;0.023;0.267
133.9;0;0.03;0.267
133.92;0;0.035;0.267
133.94;0;0.04;0.267
133.96;0;0.044;0.267
133.98;0;0.047;0.267
134;0;0.051;0.267
134.02;0;0.052;0.267
134.04;0;0.054;0.267
134.06;0;0.056;0.267
134.08;0;0.056;0.267
134.1;0;0.056;0.267
134.12;0;0.054;0.267
134.14;0;0.051;0.267
134.16;0;0.047;0.267
134.18;0;0.044;0.267
134.2;0;0.04;0.267
134.22;0;0.035;0.267
134.24;0;0.028;0.267
134.26;0;0.023;0.267
134.28;0;0.016;0.267
134.3;0;0.01;0.267
134.32;0;0.003;0.267
134.34;0;-0.005;0.267
134.36;0;-0.012;0.267
134.38;0;-0.017;0.267
134.4;0;-0.024;0.267
134.42;0;-0.031;0.267
134.44;0;-0.037;0.267
134.46;0;-0.04;0.267
134.48;0;-0.045;0.267
134.5;0;-0.049;0.267
134.52;0;-0.052;0.267
134.54;0;-0.054;0.267
134.56;0;-0.056;0.267
134.58;0;-0.058;0.267
134.6;0;-0.058;0.267
134.62;0;-0.058;0.267
134.64;0;-0.056;0.267
134.66;0;-0.052;0.267
134.68;0;-0.051;0.267
134.7;0;-0.045;0.267
134.72;0;-0.042;0.267
134.74;0;-0.037;0.267
134.76;0;-0.031;0.267
134.78;0;-0.024;0.267
134.8;0;-0.017;0.267
134.82;0;-0.012;0.267
134.84;0;-0.005;0.267
134.86;0;0.002;0.267
134.88;0;0.009;0.267
134.9;0;0.016;0.267
134.92;0;0.021;0.267
134.94;0;0.026;0.267
134.96;0;0.033;0.267
134.98;0;0.038;0.267
135;0;0.042;0.267
135.02;0;0.045;0.267
135.04;0;0.049;0.267
135.06;0;0.051;0.267
135.08;0;0.052;0.267
135.1;0;0.052;0.267
135.12;0;0.054;0.267
135.14;0;0.054;0.267
135.16;0;0.052;0.267
135.18;0;0.051;0.267
135.2;0;0.047;0.267
135.22;0;0.044;0.267
135.24;0;0.04;0.267
135.26;0;0.035;0.267
135.28;0;0.03;0.267
135.3;0;0.023;0.267
135.32;0;0.017;0.267
135.34;0;0.01;0.267
135.36;0;0.005;0.267
135.38;0;-0.003;0.267
135.4;0;-0.009;0.267
135.42;0;-0.016;0.267
135.44;0;-0.021;0.267
135.46;0;-0.028;0.267
135.48;0;-0.033;0.267
135.5;0;-0.038;0.267
135.52;0;-0.042;0.267
135.54;0;-0.047;0.267
135.56;0;-0.049;0.267
135.58;0;-0.052;0.267
135.6;0;-0.054;0.267
135.62;0;-0.056;0.267
135.64;0;-0.056;0.267
135.66;0;-0.056;0.267
135.68;0;-0.054;0.267
135.7;0;-0.052;0.267
135.72;0;-0.049;0.267
135.74;0;-0.045;0.267
135.76;0;-0.042;0.267
135.78;0;-0.037;0.267
135.8;0;-0.031;0.267
135.82;0;-0.024;0.267
135.84;0;-0.019;0.267
135.86;0;-0.012;0.267
135.88;0;-0.007;0.267
135.9;0;0;0.267
135.92;0;0.007;0.267
135.94;0;0.012;0.267
135.96;0;0.019;0.267
135.98;0;0.024;0.267
136;0;0.03;0.267
136.02;0;0.035;0.267
136.04;0;0.04;0.267
136.06;0;0.044;0.267
136.08;0;0.045;0.267
136.1;0;0.049;0.267
136.12;0;0.051;0.267
136.14;0;0.051;0.267
136.16;0;0.051;0.267
136.18;0;0.051;0.267
136.2;0;0.051;0.267
136.22;0;0.049;0.267
136.24;0;0.047;0.267
136.26;0;0.044;0.267
136.28;0;0.04;0.267
136.3;0;0.035;0.267
136.32;0;0.03;0.267
136.34;0;0.023;0.267
136.36;0;0.017;0.267
136.38;0;0.012;0.267
136.4;0;0.005;0.267
136.42;0;-0.002;0.267
136.44;0;-0.007;0.267
136.46;0;-0.014;0.267
136.48;0;-0.019;0.267
136.5;0;-0.024;0.267
136.52;0;-0.031;0.267
136.54;0;-0.037;0.267
136.56;0;-0.04;0.267
136.58;0;-0.044;0.267
136.6;0;-0.047;0.267
136.62;0;-0.049;0.267
136.64;0;-0.051;0.267
136.66;0;-0.052;0.267
136.68;0;-0.052;0.267
136.7;0;-0.052;0.267
136.72;0;-0.052;0.267
136.74;0;-0.051;0.267
136.76;0;-0.049;0.267
136.78;0;-0.045;0.267
136.8;0;-0.04;0.267
136.82;0;-0.037;0.267
136.84;0;-0.031;0.267
136.86;0;-0.026;0.267
136.88;0;-0.019;0.267
136.9;0;-0.014;0.267
136.92;0;-0.009;0.267
136.94;0;-0.002;0.267
136.96;0;0.005;0.267
136.98;0;0.01;0.267
137;0;0.017;0.267
137.02;0;0.023;0.267
137.04;0;0.028;0.267
137.06;0;0.033;0.267
137.08;0;0.037;0.267
137.1;0;0.042;0.267
137.12;0;0.044;0.267
137.14;0;0.047;0.267
137.16;0;0.049;0.267
137.18;0;0.049;0.267
137.2;0;0.049;0.267
137.22;0;0.049;0.267
137.24;0;0.049;0.267
137.26;0;0.047;0.267
137.28;0;0.045;0.267
137.3;0;0.042;0.267
137.32;0;0.038;0.267
137.34;0;0.035;0.267
137.36;0;0.03;0.267
137.38;0;0.023;0.267
137.4;0;0.017;0.267
137.42;0;0.012;0.267
137.44;0;0.007;0.267
137.46;0;0;0.267
137.48;0;-0.007;0.267
137.5;0;-0.012;0.267
137.52;0;-0.017;0.267
137.54;0;-0.023;0.267
137.56;0;-0.03;0.267
137.58;0;-0.035;0.267
137.6;0;-0.038;0.267
137.62;0;-0.042;0.267
137.64;0;-0.045;0.267
137.66;0;-0.047;0.267
137.68;0;-0.049;0.267
137.7;0;-0.051;0.267
137.72;0;-0.051;0.267
137.74;0;-0.051;0.267
137.76;0;-0.051;0.267
137.78;0;-0.049;0.267
137.8;0;-0.047;0.267
137.82;0;-0.044;0.267
137.84;0;-0.04;0.267
137.86;0;-0.037;0.267
137.88;0;-0.031;0.267
137.9;0;-0.026;0.267
137.92;0;-0.021;0.267
137.94;0;-0.014;0.267
137.96;0;-0.009;0.267
137.98;0;-0.003;0.267
138;0;0.003;0.267
138.02;0;0.01;0.267
138.04;0;0.016;0.267
138.06;0;0.021;0.267
138.08;0;0.026;0.267
138.1;0;0.031;0.267
138.12;0;0.035;0.267
138.14;0;0.04;0.267
138.16;0;0.042;0.267
138.18;0;0.044;0.267
138.2;0;0.045;0.267
138.22;0;0.047;0.267
138.24;0;0.047;0.267
138.26;0;0.047;0.267
138.28;0;0.047;0.267
138.3;0;0.047;0.267
138.32;0;0.044;0.267
138.34;0;0.042;0.267
138.36;0;0.038;0.267
138.38;0;0.033;0.267
138.4;0;0.028;0.267
138.42;0;0.023;0.267
138.44;0;0.017;0.267
138.46;0;0.012;0.267
138.48;0;0.007;0.267
138.5;0;0;0.267
138.52;0;-0.005;0.267
138.54;0;-0.012;0.267
138.56;0;-0.016;0.267
138.58;0;-0.023;0.267
138.6;0;-0.028;0.267
138.62;0;-0.033;0.267
138.64;0;-0.037;0.267
138.66;0;-0.04;0.267
138.68;0;-0.044;0.267
138.7;0;-0.045;0.267
138.72;0;-0.047;0.267
138.74;0;-0.049;0.267
138.76;0;-0.049;0.267
138.78;0;-0.049;0.267
138.8;0;-0.049;0.267
138.82;0;-0.049;0.267
138.84;0;-0.045;0.267
138.86;0;-0.042;0.267
138.88;0;-0.04;0.267
138.9;0;-0.035;0.267
138.92;0;-0.031;0.267
138.94;0;-0.026;0.267
138.96;0;-0.021;0.267
138.98;0;-0.014;0.267
139;0;-0.009;0.267
139.02;0;-0.003;0.267
139.04;0;0.003;0.267
139.06;0;0.009;0.267
139.08;0;0.014;0.267
139.1;0;0.019;0.267
139.12;0;0.024;0.267
139.14;0;0.03;0.267
139.16;0;0.033;0.267
139.18;0;0.037;0.267
139.2;0;0.04;0.267
139.22;0;0.044;0.267
139.24;0;0.044;0.267
139.26;0;0.045;0.267
139.28;0;0.045;0.267
139.3;0;0.045;0.267
139.32;0;0.045;0.267
139.34;0;0.045;0.267
139.36;0;0.044;0.267
139.38;0;0.04;0.267
139.4;0;0.037;0.267
139.42;0;0.033;0.267
139.44;0;0.028;0.267
139.46;0;0.023;0.267
139.48;0;0.017;0.267
139.5;0;0.012;0.267
139.52;0;0.007;0.267
139.54;0;0;0.267
139.56;0;-0.005;0.267
139.58;0;-0.01;0.267
139.6;0;-0.016;0.267
139.62;0;-0.021;0.267
139.64;0;-0.026;0.267
139.66;0;-0.031;0.267
139.68;0;-0.035;0.267
139.7;0;-0.038;0.267
139.72;0;-0.042;0.267
139.74;0;-0.044;0.267
139.76;0;-0.045;0.267
139.78;0;-0.047;0.267
139.8;0;-0.047;0.267
139.82;0;-0.047;0.267
139.84;0;-0.047;0.267
139.86;0;-0.047;0.267
139.88;0;-0.044;0.267
139.9;0;-0.042;0.267
139.92;0;-0.038;0.267
139.94;0;-0.035;0.267
139.96;0;-0.03;0.267
139.98;0;-0.024;0.267
140;0;-0.019;0.267
140.02;0;-0.014;0.267
140.04;0;-0.009;0.267
140.06;0;-0.003;0.267
140.08;0;0.003;0.267
140.1;0;0.009;0.267
140.12;0;0.014;0.267
140.14;0;0.019;0.267
140.16;0;0.023;0.267
140.18;0;0.028;0.267
140.2;0;0.033;0.267
140.22;0;0.037;0.267
140.24;0;0.038;0.267
140.26;0;0.042;0.267
140.28;0;0.044;0.267
140.3;0;0.044;0.267
140.32;0;0.044;0.267
140.34;0;0.044;0.267
140.36;0;0.044;0.267
140.38;0;0.044;0.267
140.4;0;0.042;0.267
140.42;0;0.038;0.267
140.44;0;0.035;0.267
140.46;0;0.031;0.267
140.48;0;0.026;0.267
140.5;0;0.023;0.267
140.52;0;0.017;0.267
140.54;0;0.012;0.267
140.56;0;0.007;0.267
140.58;0;0;0.267
140.6;0;-0.005;0.267
140.62;0;-0.01;0.267
140.64;0;-0.016;0.267
140.66;0;-0.021;0.267
140.68;0;-0.024;0.267
140.7;0;-0.03;0.267
140.72;0;-0.035;0.267
140.74;0;-0.038;0.267
140.76;0;-0.04;0.267
140.78;0;-0.042;0.267
140.8;0;-0.044;0.267
140.82;0;-0.045;0.267
140.84;0;-0.045;0.267
140.86;0;-0.045;0.267
140.88;0;-0.045;0.267
140.9;0;-0.045;0.267
140.92;0;-0.044;0.267
140.94;0;-0.04;0.267
140.96;0;-0.037;0.267
140.98;0;-0.033;0.267
141;0;-0.03;0.267
141.02;0;-0.024;0.267
141.04;0;-0.019;0.267
141.06;0;-0.014;0.267
141.08;0;-0.009;0.267
141.1;0;-0.003;0.267
141.12;0;0.003;0.267
141.14;0;0.009;0.267
141.16;0;0.014;0.267
141.18;0;0.017;0.267
141.2;0;0.023;0.267
141.22;0;0.026;0.267
141.24;0;0.031;0.267
141.26;0;0.035;0.267
141.28;0;0.038;0.267
141.3;0;0.04;0.267
141.32;0;0.042;0.267
141.34;0;0.044;0.267
141.36;0;0.044;0.267
141.38;0;0.044;0.267
141.4;0;0.044;0.267
141.42;0;0.042;0.267
141.44;0;0.04;0.267
141.46;0;0.038;0.267
141.48;0;0.035;0.267
141.5;0;0.031;0.267
141.52;0;0.026;0.267
141.54;0;0.021;0.267
141.56;0;0.016;0.267
141.58;0;0.012;0.267
141.6;0;0.007;0.267
141.62;0;0;0.267
141.64;0;-0.005;0.267
141.66;0;-0.01;0.267
141.68;0;-0.014;0.267
141.7;0;-0.019;0.267
141.72;0;-0.024;0.267
141.74;0;-0.03;0.267
141.76;0;-0.033;0.267
141.78;0;-0.037;0.267
141.8;0;-0.04;0.267
141.82;0;-0.042;0.267
141.84;0;-0.044;0.267
141.86;0;-0.044;0.267
141.88;0;-0.044;0.267
141.9;0;-0.044;0.267
141.92;0;-0.044;0.267
141.94;0;-0.044;0.267
141.96;0;-0.042;0.267
141.98;0;-0.04;0.267
142;0;-0.037;0.267
142.02;0;-0.033;0.267
142.04;0;-0.028;0.267
142.06;0;-0.023;0.267
142.08;0;-0.017;0.267
142.1;0;-0.014;0.267
142.12;0;-0.009;0.267
142.14;0;-0.003;0.267
142.16;0;0.003;0.267
142.18;0;0.007;0.267
142.2;0;0.012;0.267
142.22;0;0.017;0.267
142.24;0;0.021;0.267
142.26;0;0.026;0.267
142.28;0;0.03;0.267
142.3;0;0.033;0.267
142.32;0;0.037;0.267
142.34;0;0.038;0.267
142.36;0;0.04;0.267
142.38;0;0.042;0.267
142.4;0;0.042;0.267
142.42;0;0.042;0.267
142.44;0;0.042;0.267
142.46;0;0.04;0.267
142.48;0;0.038;0.267
142.5;0;0.037;0.267
142.52;0;0.033;0.267
142.54;0;0.028;0.267
142.56;0;0.024;0.267
142.58;0;0.019;0.267
142.6;0;0.016;0.267
142.62;0;0.01;0.267
142.64;0;0.005;0.267
142.66;0;0;0.267
142.68;0;-0.005;0.267
142.7;0;-0.01;0.267
142.72;0;-0.014;0.267
142.74;0;-0.019;0.267
142.76;0;-0.024;0.267
142.78;0;-0.028;0.267
142.8;0;-0.033;0.267
142.82;0;-0.035;0.267
142.84;0;-0.038;0.267
142.86;0;-0.04;0.267
142.88;0;-0.042;0.267
142.9;0;-0.042;0.267
142.92;0;-0.042;0.267
142.94;0;-0.044;0.267
142.96;0;-0.044;0.267
142.98;0;-0.042;0.267
143;0;-0.04;0.267
143.02;0;-0.038;0.267
143.04;0;-0.035;0.267
143.06;0;-0.031;0.267
143.08;0;-0.026;0.267
143.1;0;-0.021;0.267
143.12;0;-0.017;0.267
143.14;0;-0.012;0.267
143.16;0;-0.009;0.267
143.18;0;-0.003;0.267
143.2;0;0.003;0.267
143.22;0;0.009;0.267
143.24;0;0.012;0.267
143.26;0;0.017;0.267
143.28;0;0.021;0.267
143.3;0;0.024;0.267
143.32;0;0.03;0.267
143.34;0;0.033;0.267
143.36;0;0.035;0.267
143.38;0;0.037;0.267
143.4;0;0.038;0.267
143.42;0;0.04;0.267
143.44;0;0.04;0.267
143.46;0;0.04;0.267
143.48;0;0.04;0.267
143.5;0;0.038;0.267
143.52;0;0.037;0.267
143.54;0;0.035;0.267
143.56;0;0.031;0.267
143.58;0;0.026;0.267
143.6;0;0.023;0.267
143.62;0;0.019;0.267
143.64;0;0.016;0.267
143.66;0;0.01;0.267
143.68;0;0.005;0.267
143.7;0;0;0.267
143.72;0;-0.005;0.267
143.74;0;-0.01;0.267
143.76;0;-0.014;0.267
143.78;0;-0.019;0.267
143.8;0;-0.023;0.267
143.82;0;-0.028;0.267
143.84;0;-0.031;0.267
143.86;0;-0.035;0.267
143.88;0;-0.037;0.267
143.9;0;-0.04;0.267
143.92;0;-0.04;0.267
143.94;0;-0.04;0.267
143.96;0;-0.042;0.267
143.98;0;-0.042;0.267
144;0;-0.042;0.267
144.02;0;-0.04;0.267
144.04;0;-0.038;0.267
144.06;0;-0.037;0.267
144.08;0;-0.033;0.267
144.1;0;-0.03;0.267
144.12;0;-0.024;0.267
144.14;0;-0.021;0.267
144.16;0;-0.016;0.267
144.18;0;-0.012;0.267
144.2;0;-0.007;0.267
144.22;0;-0.002;0.267
144.24;0;0.003;0.267
144.26;0;0.009;0.267
