Tiempo ,U_YAW,U_PITCH,W_YAW,W_PITCH,YAW,PITCH
50.24,-5.228,8.524,0,0,-0.03,-0.58
50.26,-5.241,8.519,0,0,-0.03,-0.58
50.28,-5.253,8.514,0,0,-0.03,-0.58
50.3,-5.265,8.509,0,0,-0.03,-0.58
50.32,-5.277,8.504,0,0,-0.03,-0.58
50.34,-5.289,8.499,0,0,-0.03,-0.58
50.36,-5.301,8.494,0,0,-0.03,-0.58
50.38,-5.313,8.488,0,0,-0.03,-0.58
50.4,-5.325,8.483,0,0,-0.03,-0.58
50.42,-5.338,8.478,0,0,-0.03,-0.58
50.44,-5.35,8.473,0,0,-0.03,-0.58
50.46,-5.362,8.468,0,0,-0.03,-0.58
50.48,-5.374,8.463,0,0,-0.03,-0.58
50.5,-5.386,8.458,0,0,-0.03,-0.58
50.52,-5.398,8.453,0,0,-0.03,-0.58
50.54,-5.41,8.448,0,0,-0.03,-0.58
50.56,-5.422,8.443,0,0,-0.03,-0.58
50.58,-5.435,8.437,0,0,-0.03,-0.58
50.6,-5.447,8.432,0,0,-0.03,-0.58
50.62,-5.459,8.427,0,0,-0.03,-0.58
50.64,-5.471,8.422,0,0,-0.03,-0.58
50.66,-5.483,8.417,0,0,-0.03,-0.58
50.68,-5.495,8.412,0,0,-0.03,-0.58
50.7,-5.507,8.407,0,0,-0.03,-0.58
50.72,-5.519,8.402,0,0,-0.03,-0.58
50.74,-5.532,8.397,0,0,-0.03,-0.58
50.76,-5.544,8.392,0,0,-0.03,-0.58
50.78,-5.556,8.386,0,0,-0.03,-0.58
50.8,-5.568,8.381,0,0,-0.03,-0.58
50.82,-5.58,8.376,0,0,-0.03,-0.58
50.84,-5.592,8.371,0,0,-0.03,-0.58
50.86,-5.604,8.366,0,0,-0.03,-0.58
50.88,-5.616,8.361,0,0,-0.03,-0.58
50.9,-5.629,8.356,0,0,-0.03,-0.58
50.92,-5.641,8.351,0,0,-0.03,-0.58
50.94,-5.653,8.346,0,0,-0.03,-0.58
50.96,-5.665,8.341,0,0,-0.03,-0.58
50.98,-5.677,8.335,0,0,-0.03,-0.58
51,-5.689,8.33,0,0,-0.03,-0.58
51.02,-5.701,8.325,0,0,-0.03,-0.58
51.04,-5.713,8.32,0,0,-0.03,-0.58
51.06,-5.726,8.315,0,0,-0.03,-0.58
51.08,-5.738,8.31,0,0,-0.03,-0.58
51.1,-5.75,8.305,0,0,-0.03,-0.58
51.12,-5.762,8.3,0,0,-0.03,-0.58
51.14,-5.774,8.295,0,0,-0.03,-0.58
51.16,-5.786,8.29,0,0,-0.03,-0.58
51.18,-5.798,8.284,0,0,-0.03,-0.58
51.2,-2.519,8.454,0.044,0,-0.028,-0.58
51.22,-2.328,8.459,0.047,0,-0.028,-0.58
51.24,-5.742,8.284,-0.001,0,-0.028,-0.58
51.26,-5.988,8.267,-0.004,0,-0.028,-0.58
51.28,-5.735,8.276,0,0,-0.028,-0.58
51.3,-5.711,8.272,0,0,-0.028,-0.58
51.32,-5.741,8.267,0,0,-0.028,-0.58
51.34,-5.757,8.261,0,0,-0.028,-0.58
51.36,-5.767,8.257,0,0,-0.028,-0.58
51.38,-5.778,8.252,0,0,-0.028,-0.58
51.4,-5.79,8.247,0,0,-0.028,-0.58
51.42,-5.801,8.242,0,0,-0.028,-0.58
51.44,-5.812,8.237,0,0,-0.028,-0.58
51.46,-5.824,8.232,0,0,-0.028,-0.58
51.48,-5.835,8.227,0,0,-0.028,-0.58
51.5,-5.847,8.222,0,0,-0.028,-0.58
51.52,-5.858,8.218,0,0,-0.028,-0.58
51.54,-5.869,8.213,0,0,-0.028,-0.58
51.56,-5.881,8.208,0,0,-0.028,-0.58
51.58,-5.892,8.203,0,0,-0.028,-0.58
51.6,-5.904,8.198,0,0,-0.028,-0.58
51.62,-5.915,8.193,0,0,-0.028,-0.58
51.64,-5.926,8.188,0,0,-0.028,-0.58
51.66,-5.938,8.183,0,0,-0.028,-0.58
51.68,-5.949,8.178,0,0,-0.028,-0.58
51.7,-5.961,8.173,0,0,-0.028,-0.58
51.72,-5.972,8.169,0,0,-0.028,-0.58
51.74,-5.983,8.164,0,0,-0.028,-0.58
51.76,-5.995,8.159,0,0,-0.028,-0.58
51.78,-6.006,8.154,0,0,-0.028,-0.58
51.8,-6.018,8.149,0,0,-0.028,-0.58
51.82,-6.029,8.144,0,0,-0.028,-0.58
51.84,-6.04,8.139,0,0,-0.028,-0.58
51.86,-6.052,8.134,0,0,-0.028,-0.58
51.88,-2.771,8.304,0.044,0,-0.026,-0.58
51.9,-2.58,8.31,0.047,0,-0.026,-0.58
51.92,-5.993,8.134,-0.001,0,-0.026,-0.58
51.94,-6.239,8.118,-0.004,0,-0.026,-0.58
51.96,-5.985,8.126,0,0,-0.026,-0.58
51.98,-5.96,8.124,0,0,-0.026,-0.58
52,-5.99,8.118,0,0,-0.026,-0.58
52.02,-2.713,8.288,0.044,0,-0.024,-0.58
52.04,-2.519,8.293,0.047,0,-0.024,-0.58
52.06,-5.932,8.119,-0.001,0,-0.024,-0.58
52.08,-6.176,8.102,-0.004,0,-0.024,-0.58
52.1,-2.631,8.286,0.044,0,-0.023,-0.58
52.12,-2.402,8.293,0.048,0,-0.023,-0.58
52.14,-5.833,8.118,-0.001,0,-0.023,-0.58
52.16,-6.081,8.101,-0.004,0,-0.023,-0.58
52.18,-5.825,8.11,0,0,-0.023,-0.58
52.2,-2.506,8.283,0.045,0,-0.021,-0.58
52.22,-2.331,8.288,0.047,0,-0.021,-0.58
52.24,-5.747,8.113,-0.001,0,-0.021,-0.58
52.26,-5.989,8.097,-0.004,0,-0.021,-0.58
52.28,-5.733,8.106,0,0,-0.021,-0.58
52.3,-2.413,8.279,0.045,0,-0.019,-0.58
52.32,-2.238,8.284,0.047,0,-0.019,-0.58
52.34,-5.653,8.11,-0.001,0,-0.019,-0.58
52.36,-5.894,8.094,-0.004,0,-0.019,-0.58
52.38,-5.638,8.103,0,0,-0.019,-0.58
52.4,-2.318,8.276,0.045,0,-0.017,-0.58
52.42,-2.142,8.282,0.047,0,-0.017,-0.58
52.44,-5.556,8.107,-0.001,0,-0.017,-0.58
52.46,-5.796,8.092,-0.004,0,-0.017,-0.58
52.48,-5.539,8.102,0,0,-0.017,-0.58
52.5,-5.51,8.1,0,0,-0.017,-0.58
52.52,-5.536,8.095,0,0,-0.017,-0.58
52.54,-5.548,8.091,0,0,-0.017,-0.58
52.56,-5.553,8.088,0,0,-0.017,-0.58
52.58,-5.56,8.084,0,0,-0.017,-0.58
52.6,-5.567,8.08,0,0,-0.017,-0.58
52.62,-2.282,8.251,0.044,0,-0.016,-0.58
52.64,-2.087,8.258,0.047,0,-0.016,-0.58
52.66,-5.496,8.084,-0.001,0,-0.016,-0.58
52.68,-5.737,8.069,-0.004,0,-0.016,-0.58
52.7,-5.479,8.079,0,0,-0.016,-0.58
52.72,-5.449,8.077,0,0,-0.016,-0.58
52.74,-5.475,8.073,0,0,-0.016,-0.58
52.76,-5.485,8.069,0,0,-0.016,-0.58
52.78,-5.491,8.066,0,0,-0.016,-0.58
52.8,-8.788,7.888,-0.044,0,-0.017,-0.58
52.82,-8.998,7.874,-0.047,0,-0.017,-0.58
52.84,-2.31,8.215,0.045,0,-0.016,-0.58
52.86,-5.172,8.059,0.007,0,-0.017,-0.58
52.88,-9.048,7.862,-0.048,0,-0.017,-0.58
52.9,-2.63,8.189,0.041,0,-0.016,-0.58
52.92,-1.917,8.222,0.051,0,-0.016,-0.58
52.94,-5.55,8.037,0,0,-0.016,-0.58
52.96,-5.847,8.019,-0.004,0,-0.016,-0.58
52.98,-5.575,8.03,0,0,-0.016,-0.58
53,-5.54,8.028,0,0,-0.016,-0.58
53.02,-5.566,8.024,0,0,-0.016,-0.58
53.04,-5.577,8.02,0,0,-0.016,-0.58
53.06,-5.582,8.017,0,0,-0.016,-0.58
53.08,-5.588,8.013,0,0,-0.016,-0.58
53.1,-5.595,8.01,0,0,-0.016,-0.58
53.12,-5.601,8.006,0,0,-0.016,-0.58
53.14,-5.607,8.003,0,0,-0.016,-0.58
53.16,-5.614,7.999,0,0,-0.016,-0.58
53.18,-5.62,7.996,0,0,-0.016,-0.58
53.2,-5.626,7.993,0,0,-0.016,-0.58
53.22,-5.633,7.989,0,0,-0.016,-0.58
53.24,-5.639,7.986,0,0,-0.016,-0.58
53.26,-5.645,7.982,0,0,-0.016,-0.58
53.28,-5.652,7.979,0,0,-0.016,-0.58
53.3,-5.658,7.975,0,0,-0.016,-0.58
53.32,-5.664,7.972,0,0,-0.016,-0.58
53.34,-5.671,7.968,0,0,-0.016,-0.58
53.36,-5.677,7.965,0,0,-0.016,-0.58
53.38,-5.684,7.962,0,0,-0.016,-0.58
53.4,-5.69,7.958,0,0,-0.016,-0.58
53.42,-5.696,7.955,0,0,-0.016,-0.58
53.44,-5.703,7.951,0,0,-0.016,-0.58
53.46,-5.709,7.948,0,0,-0.016,-0.58
53.48,-5.715,7.944,0,0,-0.016,-0.58
53.5,-5.722,7.941,0,0,-0.016,-0.58
53.52,-5.728,7.937,0,0,-0.016,-0.58
53.54,-5.734,7.934,0,0,-0.016,-0.58
53.56,-5.741,7.931,0,0,-0.016,-0.58
53.58,-5.747,7.927,0,0,-0.016,-0.58
53.6,-5.753,7.924,0,0,-0.016,-0.58
53.62,-5.76,7.92,0,0,-0.016,-0.58
53.64,-5.766,7.917,0,0,-0.016,-0.58
53.66,-5.772,7.913,0,0,-0.016,-0.58
53.68,-5.779,7.91,0,0,-0.016,-0.58
53.7,-5.785,7.906,0,0,-0.016,-0.58
53.72,-5.791,7.903,0,0,-0.016,-0.58
53.74,-5.798,7.9,0,0,-0.016,-0.58
53.76,-5.804,7.896,0,0,-0.016,-0.58
53.78,-5.81,7.893,0,0,-0.016,-0.58
53.8,-5.817,7.889,0,0,-0.016,-0.58
53.82,-5.823,7.886,0,0,-0.016,-0.58
53.84,-5.83,7.882,0,0,-0.016,-0.58
53.86,-5.836,7.879,0,0,-0.016,-0.58
53.88,-5.842,7.876,0,0,-0.016,-0.58
53.9,-5.849,7.872,0,0,-0.016,-0.58
53.92,-5.855,7.869,0,0,-0.016,-0.58
53.94,-5.861,7.865,0,0,-0.016,-0.58
53.96,-5.868,7.862,0,0,-0.016,-0.58
53.98,-5.874,7.858,0,0,-0.016,-0.58
54,-5.88,7.855,0,0,-0.016,-0.58
54.02,-5.887,7.851,0,0,-0.016,-0.58
54.04,-5.893,7.848,0,0,-0.016,-0.58
54.06,-5.899,7.845,0,0,-0.016,-0.58
54.08,-5.906,7.841,0,0,-0.016,-0.58
54.1,-5.912,7.838,0,0,-0.016,-0.58
54.12,-5.918,7.834,0,0,-0.016,-0.58
54.14,-5.925,7.831,0,0,-0.016,-0.58
54.16,-5.931,7.827,0,0,-0.016,-0.58
54.18,-5.937,7.824,0,0,-0.016,-0.58
54.2,-5.944,7.82,0,0,-0.016,-0.58
54.22,-5.95,7.817,0,0,-0.016,-0.58
54.24,-5.956,7.814,0,0,-0.016,-0.58
54.26,-5.963,7.81,0,0,-0.016,-0.58
54.28,-5.969,7.807,0,0,-0.016,-0.58
54.3,-5.976,7.803,0,0,-0.016,-0.58
54.32,-5.982,7.8,0,0,-0.016,-0.58
54.34,-5.988,7.796,0,0,-0.016,-0.58
54.36,-5.995,7.793,0,0,-0.016,-0.58
54.38,-6.001,7.789,0,0,-0.016,-0.58
54.4,-6.007,7.786,0,0,-0.016,-0.58
54.42,-6.014,7.783,0,0,-0.016,-0.58
54.44,-6.02,7.779,0,0,-0.016,-0.58
54.46,-6.026,7.776,0,0,-0.016,-0.58
54.48,-6.033,7.772,0,0,-0.016,-0.58
54.5,-6.039,7.769,0,0,-0.016,-0.58
54.52,-6.045,7.765,0,0,-0.016,-0.58
54.54,-6.052,7.762,0,0,-0.016,-0.58
54.56,-6.058,7.758,0,0,-0.016,-0.58
54.58,-6.064,7.755,0,0,-0.016,-0.58
54.6,-6.071,7.752,0,0,-0.016,-0.58
54.62,-6.077,7.748,0,0,-0.016,-0.58
54.64,-6.083,7.745,0,0,-0.016,-0.58
54.66,-6.09,7.741,0,0,-0.016,-0.58
54.68,-6.096,7.738,0,0,-0.016,-0.58
54.7,-6.102,7.734,0,0,-0.016,-0.58
54.72,-6.109,7.731,0,0,-0.016,-0.58
54.74,-6.115,7.727,0,0,-0.016,-0.58
54.76,-6.122,7.724,0,0,-0.016,-0.58
54.78,-6.128,7.721,0,0,-0.016,-0.58
54.8,-6.134,7.717,0,0,-0.016,-0.58
54.82,-6.141,7.714,0,0,-0.016,-0.58
54.84,-6.147,7.71,0,0,-0.016,-0.58
54.86,-6.153,7.707,0,0,-0.016,-0.58
54.88,-6.16,7.703,0,0,-0.016,-0.58
54.9,-6.166,7.7,0,0,-0.016,-0.58
54.92,-6.172,7.696,0,0,-0.016,-0.58
54.94,-6.179,7.693,0,0,-0.016,-0.58
54.96,-6.185,7.69,0,0,-0.016,-0.58
54.98,-6.191,7.686,0,0,-0.016,-0.58
55,-6.198,7.683,0,0,-0.016,-0.58
55.02,-6.204,7.679,0,0,-0.016,-0.58
55.04,-6.21,7.676,0,0,-0.016,-0.58
55.06,-6.217,7.672,0,0,-0.016,-0.58
55.08,-6.223,7.669,0,0,-0.016,-0.58
55.1,-6.229,7.665,0,0,-0.016,-0.58
55.12,-6.236,7.662,0,0,-0.016,-0.58
55.14,-6.242,7.659,0,0,-0.016,-0.58
55.16,-6.248,7.655,0,0,-0.016,-0.58
55.18,-6.255,7.652,0,0,-0.016,-0.58
55.2,-6.261,7.648,0,0,-0.016,-0.58
55.22,-6.268,7.645,0,0,-0.016,-0.58
55.24,-6.274,7.641,0,0,-0.016,-0.58
55.26,-6.28,7.638,0,0,-0.016,-0.58
55.28,-6.287,7.635,0,0,-0.016,-0.58
55.3,-6.293,7.631,0,0,-0.016,-0.58
55.32,-6.299,7.628,0,0,-0.016,-0.58
55.34,-6.306,7.624,0,0,-0.016,-0.58
55.36,-6.312,7.621,0,0,-0.016,-0.58
55.38,-6.318,7.617,0,0,-0.016,-0.58
55.4,-6.325,7.614,0,0,-0.016,-0.58
55.42,-6.331,7.61,0,0,-0.016,-0.58
55.44,-6.337,7.607,0,0,-0.016,-0.58
55.46,-6.344,7.604,0,0,-0.016,-0.58
55.48,-6.35,7.6,0,0,-0.016,-0.58
55.5,-6.356,7.597,0,0,-0.016,-0.58
55.52,-6.363,7.593,0,0,-0.016,-0.58
55.54,-6.369,7.59,0,0,-0.016,-0.58
55.56,-6.375,7.586,0,0,-0.016,-0.58
55.58,-6.382,7.583,0,0,-0.016,-0.58
55.6,-6.388,7.579,0,0,-0.016,-0.58
55.62,-6.394,7.576,0,0,-0.016,-0.58
55.64,-6.401,7.573,0,0,-0.016,-0.58
55.66,-6.407,7.569,0,0,-0.016,-0.58
55.68,-6.413,7.566,0,0,-0.016,-0.58
55.7,-6.42,7.562,0,0,-0.016,-0.58
55.72,-6.426,7.559,0,0,-0.016,-0.58
55.74,-6.433,7.555,0,0,-0.016,-0.58
55.76,-6.439,7.552,0,0,-0.016,-0.58
55.78,-6.445,7.548,0,0,-0.016,-0.58
55.8,-6.452,7.545,0,0,-0.016,-0.58
55.82,-6.458,7.542,0,0,-0.016,-0.58
55.84,-6.464,7.538,0,0,-0.016,-0.58
55.86,-6.471,7.535,0,0,-0.016,-0.58
55.88,-6.477,7.531,0,0,-0.016,-0.58
55.9,-6.483,7.528,0,0,-0.016,-0.58
55.92,-6.49,7.524,0,0,-0.016,-0.58
55.94,-6.496,7.521,0,0,-0.016,-0.58
55.96,-6.502,7.517,0,0,-0.016,-0.58
55.98,-6.509,7.514,0,0,-0.016,-0.58
56,-6.515,7.511,0,0,-0.016,-0.58
56.02,-6.521,7.507,0,0,-0.016,-0.58
56.04,-6.528,7.504,0,0,-0.016,-0.58
56.06,-6.534,7.5,0,0,-0.016,-0.58
56.08,-6.54,7.497,0,0,-0.016,-0.58
56.1,-6.547,7.493,0,0,-0.016,-0.58
56.12,-6.553,7.49,0,0,-0.016,-0.58
56.14,-6.559,7.486,0,0,-0.016,-0.58
56.16,-6.566,7.483,0,0,-0.016,-0.58
56.18,-6.572,7.48,0,0,-0.016,-0.58
56.2,-6.579,7.476,0,0,-0.016,-0.58
56.22,-6.585,7.473,0,0,-0.016,-0.58
56.24,-6.591,7.469,0,0,-0.016,-0.58
56.26,-6.598,7.466,0,0,-0.016,-0.58
56.28,-6.604,7.462,0,0,-0.016,-0.58
56.3,-6.61,7.459,0,0,-0.016,-0.58
56.32,-6.617,7.455,0,0,-0.016,-0.58
56.34,-6.623,7.452,0,0,-0.016,-0.58
56.36,-6.629,7.449,0,0,-0.016,-0.58
56.38,-6.636,7.445,0,0,-0.016,-0.58
56.4,-6.642,7.442,0,0,-0.016,-0.58
56.42,-6.648,7.438,0,0,-0.016,-0.58
56.44,-6.655,7.435,0,0,-0.016,-0.58
56.46,-6.661,7.431,0,0,-0.016,-0.58
56.48,-6.667,7.428,0,0,-0.016,-0.58
56.5,-6.674,7.425,0,0,-0.016,-0.58
56.52,-6.68,7.421,0,0,-0.016,-0.58
56.54,-6.686,7.418,0,0,-0.016,-0.58
56.56,-6.693,7.414,0,0,-0.016,-0.58
56.58,-6.699,7.411,0,0,-0.016,-0.58
56.6,-6.705,7.407,0,0,-0.016,-0.58
56.62,-6.712,7.404,0,0,-0.016,-0.58
56.64,-6.718,7.4,0,0,-0.016,-0.58
56.66,-6.725,7.397,0,0,-0.016,-0.58
56.68,-6.731,7.394,0,0,-0.016,-0.58
56.7,-6.737,7.39,0,0,-0.016,-0.58
56.72,-6.744,7.387,0,0,-0.016,-0.58
56.74,-6.75,7.383,0,0,-0.016,-0.58
56.76,-6.756,7.38,0,0,-0.016,-0.58
56.78,-6.763,7.376,0,0,-0.016,-0.58
56.8,-6.769,7.373,0,0,-0.016,-0.58
56.82,-6.775,7.369,0,0,-0.016,-0.58
56.84,-6.782,7.366,0,0,-0.016,-0.58
56.86,-6.788,7.363,0,0,-0.016,-0.58
56.88,-6.794,7.359,0,0,-0.016,-0.58
56.9,-6.801,7.356,0,0,-0.016,-0.58
56.92,-6.807,7.352,0,0,-0.016,-0.58
56.94,-6.813,7.349,0,0,-0.016,-0.58
56.96,-6.82,7.345,0,0,-0.016,-0.58
56.98,-6.826,7.342,0,0,-0.016,-0.58
57,-6.832,7.338,0,0,-0.016,-0.58
57.02,-6.839,7.335,0,0,-0.016,-0.58
57.04,-6.845,7.332,0,0,-0.016,-0.58
57.06,-6.851,7.328,0,0,-0.016,-0.58
57.08,-6.858,7.325,0,0,-0.016,-0.58
57.1,-6.864,7.321,0,0,-0.016,-0.58
57.12,-6.871,7.318,0,0,-0.016,-0.58
57.14,-6.877,7.314,0,0,-0.016,-0.58
57.16,-6.883,7.311,0,0,-0.016,-0.58
57.18,-6.89,7.307,0,0,-0.016,-0.58
57.2,-6.896,7.304,0,0,-0.016,-0.58
57.22,-6.902,7.301,0,0,-0.016,-0.58
57.24,-6.909,7.297,0,0,-0.016,-0.58
57.26,-6.915,7.294,0,0,-0.016,-0.58
57.28,-6.921,7.29,0,0,-0.016,-0.58
57.3,-6.928,7.287,0,0,-0.016,-0.58
57.32,-6.934,7.283,0,0,-0.016,-0.58
57.34,-6.94,7.28,0,0,-0.016,-0.58
57.36,-6.947,7.276,0,0,-0.016,-0.58
57.38,-6.953,7.273,0,0,-0.016,-0.58
57.4,-6.959,7.27,0,0,-0.016,-0.58
57.42,-6.966,7.266,0,0,-0.016,-0.58
57.44,-6.972,7.263,0,0,-0.016,-0.58
57.46,-6.978,7.259,0,0,-0.016,-0.58
57.48,-6.985,7.256,0,0,-0.016,-0.58
57.5,-6.991,7.252,0,0,-0.016,-0.58
57.52,-6.997,7.249,0,0,-0.016,-0.58
57.54,-7.004,7.245,0,0,-0.016,-0.58
57.56,-7.01,7.242,0,0,-0.016,-0.58
57.58,-7.017,7.239,0,0,-0.016,-0.58
57.6,-7.023,7.235,0,0,-0.016,-0.58
57.62,-7.029,7.232,0,0,-0.016,-0.58
57.64,-7.036,7.228,0,0,-0.016,-0.58
57.66,-7.042,7.225,0,0,-0.016,-0.58
57.68,-7.048,7.221,0,0,-0.016,-0.58
57.7,-7.055,7.218,0,0,-0.016,-0.58
57.72,-7.061,7.214,0,0,-0.016,-0.58
57.74,-7.067,7.211,0,0,-0.016,-0.58
57.76,-7.074,7.208,0,0,-0.016,-0.58
57.78,-7.08,7.204,0,0,-0.016,-0.58
57.8,-7.086,7.201,0,0,-0.016,-0.58
57.82,-7.093,7.197,0,0,-0.016,-0.58
57.84,-7.099,7.194,0,0,-0.016,-0.58
57.86,-7.105,7.19,0,0,-0.016,-0.58
57.88,-7.112,7.187,0,0,-0.016,-0.58
57.9,-7.118,7.184,0,0,-0.016,-0.58
57.92,-7.124,7.18,0,0,-0.016,-0.58
57.94,-7.131,7.177,0,0,-0.016,-0.58
57.96,-7.137,7.173,0,0,-0.016,-0.58
57.98,-7.143,7.17,0,0,-0.016,-0.58
58,-7.15,7.166,0,0,-0.016,-0.58
58.02,-7.156,7.163,0,0,-0.016,-0.58
58.04,-7.163,7.159,0,0,-0.016,-0.58
58.06,-7.169,7.156,0,0,-0.016,-0.58
58.08,-7.175,7.153,0,0,-0.016,-0.58
58.1,-7.182,7.149,0,0,-0.016,-0.58
58.12,-7.188,7.146,0,0,-0.016,-0.58
58.14,-7.194,7.142,0,0,-0.016,-0.58
58.16,-7.201,7.139,0,0,-0.016,-0.58
58.18,-7.207,7.135,0,0,-0.016,-0.58
58.2,-7.213,7.132,0,0,-0.016,-0.58
58.22,-7.22,7.128,0,0,-0.016,-0.58
58.24,-7.226,7.125,0,0,-0.016,-0.58
58.26,-7.232,7.122,0,0,-0.016,-0.58
58.28,-7.239,7.118,0,0,-0.016,-0.58
58.3,-7.245,7.115,0,0,-0.016,-0.58
58.32,-7.251,7.111,0,0,-0.016,-0.58
58.34,-7.258,7.108,0,0,-0.016,-0.58
58.36,-7.264,7.104,0,0,-0.016,-0.58
58.38,-7.27,7.101,0,0,-0.016,-0.58
58.4,-7.277,7.097,0,0,-0.016,-0.58
58.42,-7.283,7.094,0,0,-0.016,-0.58
58.44,-7.289,7.091,0,0,-0.016,-0.58
58.46,-7.296,7.087,0,0,-0.016,-0.58
58.48,-7.302,7.084,0,0,-0.016,-0.58
58.5,-7.309,7.08,0,0,-0.016,-0.58
58.52,-7.315,7.077,0,0,-0.016,-0.58
58.54,-7.321,7.073,0,0,-0.016,-0.58
58.56,-7.328,7.07,0,0,-0.016,-0.58
58.58,-7.334,7.066,0,0,-0.016,-0.58
58.6,-7.34,7.063,0,0,-0.016,-0.58
58.62,-7.347,7.06,0,0,-0.016,-0.58
58.64,-7.353,7.056,0,0,-0.016,-0.58
58.66,-7.359,7.053,0,0,-0.016,-0.58
58.68,-7.366,7.049,0,0,-0.016,-0.58
58.7,-7.372,7.046,0,0,-0.016,-0.58
58.72,-7.378,7.042,0,0,-0.016,-0.58
58.74,-7.385,7.039,0,0,-0.016,-0.58
58.76,-7.391,7.035,0,0,-0.016,-0.58
58.78,-7.397,7.032,0,0,-0.016,-0.58
58.8,-7.404,7.029,0,0,-0.016,-0.58
58.82,-7.41,7.025,0,0,-0.016,-0.58
58.84,-7.416,7.022,0,0,-0.016,-0.58
58.86,-7.423,7.018,0,0,-0.016,-0.58
58.88,-7.429,7.015,0,0,-0.016,-0.58
58.9,-7.435,7.011,0,0,-0.016,-0.58
58.92,-7.442,7.008,0,0,-0.016,-0.58
58.94,-7.448,7.004,0,0,-0.016,-0.58
58.96,-7.455,7.001,0,0,-0.016,-0.58
58.98,-7.461,6.998,0,0,-0.016,-0.58
59,-7.467,6.994,0,0,-0.016,-0.58
59.02,-7.474,6.991,0,0,-0.016,-0.58
59.04,-4.188,7.162,0.044,0,-0.014,-0.58
59.06,-3.991,7.169,0.047,0,-0.014,-0.58
59.08,-7.4,6.995,-0.001,0,-0.014,-0.58
59.1,-7.64,6.98,-0.004,0,-0.014,-0.58
59.12,-7.382,6.99,0,0,-0.014,-0.58
59.14,-7.351,6.989,0,0,-0.014,-0.58
59.16,-7.376,6.985,0,0,-0.014,-0.58
59.18,-7.386,6.981,0,0,-0.014,-0.58
59.2,-7.39,6.978,0,0,-0.014,-0.58
59.22,-7.396,6.975,0,0,-0.014,-0.58
59.24,-7.401,6.971,0,0,-0.014,-0.58
59.26,-7.407,6.968,0,0,-0.014,-0.58
59.28,-7.413,6.965,0,0,-0.014,-0.58
59.3,-4.126,7.136,0.044,0,-0.012,-0.58
59.32,-3.929,7.143,0.047,0,-0.012,-0.58
59.34,-7.337,6.97,-0.001,0,-0.012,-0.58
59.36,-7.576,6.955,-0.004,0,-0.012,-0.58
59.38,-7.317,6.965,0,0,-0.012,-0.58
59.4,-7.286,6.964,0,0,-0.012,-0.58
59.42,-7.31,6.96,0,0,-0.012,-0.58
59.44,-7.319,6.957,0,0,-0.012,-0.58
59.46,-4.031,7.129,0.044,0,-0.01,-0.58
59.48,-3.833,7.136,0.047,0,-0.01,-0.58
59.5,-7.24,6.963,-0.001,0,-0.01,-0.58
59.52,-7.478,6.948,-0.004,0,-0.01,-0.58
59.54,-7.219,6.959,0,0,-0.01,-0.58
59.56,-7.187,6.958,0,0,-0.01,-0.58
59.58,-7.21,6.954,0,0,-0.01,-0.58
59.6,-3.927,7.125,0.044,0,-0.009,-0.58
59.62,-3.727,7.133,0.047,0,-0.009,-0.58
59.64,-7.133,6.96,-0.001,0,-0.009,-0.58
59.66,-7.371,6.946,-0.004,0,-0.009,-0.58
59.68,-7.11,6.956,0,0,-0.009,-0.58
59.7,-3.786,7.13,0.045,0,-0.007,-0.58
59.72,-3.606,7.137,0.047,0,-0.007,-0.58
59.74,-7.015,6.964,-0.001,0,-0.007,-0.58
59.76,-7.251,6.95,-0.004,0,-0.007,-0.58
59.78,-3.698,7.135,0.044,0,-0.005,-0.58
59.8,-3.462,7.145,0.048,0,-0.005,-0.58
59.82,-6.886,6.971,-0.001,0,-0.005,-0.58
59.84,-7.126,6.957,-0.004,0,-0.005,-0.58
59.86,-3.571,7.143,0.044,0,-0.003,-0.58
59.88,-3.334,7.153,0.048,0,-0.003,-0.58
59.9,-6.758,6.979,-0.001,0,-0.003,-0.58
59.92,-3.706,7.14,0.04,0,-0.002,-0.58
59.94,-3.239,7.162,0.047,0,-0.002,-0.58
59.96,-6.606,6.991,0,0,-0.002,-0.58
59.98,-6.86,6.977,-0.004,0,-0.002,-0.58
60,-3.309,7.163,0.044,0,0,-0.58
60.02,-3.069,7.173,0.048,0,0,-0.58
60.04,-6.491,7,-0.001,0,0,-0.58
60.06,-3.438,7.161,0.04,0,0.002,-0.58
60.08,-2.97,7.183,0.047,0,0.002,-0.58
60.1,-6.335,7.013,0,0,0.002,-0.58
60.12,-3.296,7.174,0.041,0,0.003,-0.58
60.14,-2.833,7.196,0.047,0,0.003,-0.58
60.16,-6.196,7.026,0,0,0.003,-0.58
60.18,-3.156,7.187,0.041,0,0.005,-0.58
60.2,-2.692,7.209,0.047,0,0.005,-0.58
60.22,-6.055,7.04,0,0,0.005,-0.58
60.24,-3.014,7.201,0.041,0,0.007,-0.58
60.26,-2.55,7.223,0.047,0,0.007,-0.58
60.28,-5.912,7.054,0,0,0.007,-0.58
60.3,-2.87,7.215,0.041,0,0.009,-0.58
60.32,-2.405,7.237,0.047,0,0.009,-0.58
60.34,-5.767,7.068,0,0,0.009,-0.58
60.36,-2.724,7.23,0.041,0,0.01,-0.58
60.38,-2.258,7.253,0.047,0,0.01,-0.58
60.4,-5.619,7.084,0,0,0.01,-0.58
60.42,-5.868,7.071,-0.004,0,0.01,-0.58
60.44,-2.312,7.258,0.044,0,0.012,-0.58
