Tiempo ,REI,V_ANGULA,V_CARRIT,ANGULO,CARRITO,REFERENC
7.32,0.835,-0.074,0,-0.002,0.497,0.5
7.325,0.835,-0.055,0,-0.002,0.497,0.5
7.33,0.832,-0.065,0,-0.003,0.497,0.5
7.335,0.833,-0.086,0,-0.003,0.497,0.5
7.34,0.833,-0.082,0,-0.003,0.497,0.5
7.345,0.833,-0.068,0,-0.003,0.497,0.5
7.35,0.83,-0.078,0,-0.005,0.497,0.5
7.355,0.831,-0.097,0,-0.005,0.497,0.5
7.36,0.831,-0.091,0,-0.005,0.497,0.5
7.365,0.831,-0.074,0,-0.005,0.497,0.5
7.37,0.831,-0.055,0,-0.005,0.497,0.5
7.375,0.83,-0.039,0,-0.005,0.497,0.5
7.38,0.828,-0.052,0,-0.007,0.497,0.5
7.385,0.828,-0.076,0,-0.007,0.497,0.5
7.39,0.829,-0.076,0,-0.007,0.497,0.5
7.395,0.829,-0.064,0,-0.007,0.497,0.5
7.4,0.829,-0.049,0,-0.007,0.497,0.5
7.405,0.829,-0.035,0,-0.007,0.497,0.5
7.41,0.826,-0.05,0,-0.009,0.497,0.5
7.415,0.827,-0.075,0,-0.009,0.497,0.5
7.42,0.827,-0.075,0,-0.009,0.497,0.5
7.425,0.827,-0.064,0,-0.009,0.497,0.5
7.43,0.827,-0.049,0,-0.009,0.497,0.5
7.435,0.827,-0.035,0,-0.009,0.497,0.5
7.44,0.824,-0.05,0,-0.01,0.497,0.5
7.445,0.825,-0.076,0,-0.01,0.497,0.5
7.45,0.825,-0.076,0,-0.01,0.497,0.5
7.455,0.825,-0.064,0,-0.01,0.497,0.5
7.46,0.825,-0.049,0,-0.01,0.497,0.5
7.465,0.825,-0.035,0,-0.01,0.497,0.5
7.47,0.825,-0.023,0,-0.01,0.497,0.5
7.475,0.825,-0.014,0,-0.01,0.497,0.5
7.48,0.825,-0.008,0,-0.01,0.497,0.5
7.485,0.825,-0.004,0,-0.01,0.497,0.5
7.49,0.826,-0.002,0,-0.01,0.497,0.5
7.495,0.826,0,0,-0.01,0.497,0.5
7.5,0.826,0,0,-0.01,0.497,0.5
7.505,0.824,-0.026,0,-0.012,0.497,0.5
7.51,0.824,-0.061,0,-0.012,0.497,0.5
7.515,0.825,-0.067,0,-0.012,0.497,0.5
7.52,0.825,-0.059,0,-0.012,0.497,0.5
7.525,0.825,-0.047,0,-0.012,0.497,0.5
7.53,0.825,-0.034,0,-0.012,0.497,0.5
7.535,0.825,-0.023,0,-0.012,0.497,0.5
7.54,0.825,-0.015,0,-0.012,0.497,0.5
7.545,0.825,-0.009,0,-0.012,0.497,0.5
7.55,0.825,-0.005,0,-0.012,0.497,0.5
7.555,0.826,-0.002,0,-0.012,0.497,0.5
7.56,0.826,-0.001,0,-0.012,0.497,0.5
7.565,0.826,0,0,-0.012,0.497,0.5
7.57,0.826,0,0,-0.012,0.497,0.5
7.575,0.826,0.001,0,-0.012,0.497,0.5
7.58,0.827,0,0,-0.012,0.497,0.5
7.585,0.827,0,0,-0.012,0.497,0.5
7.59,0.827,0,0,-0.012,0.497,0.5
7.595,0.827,0,0,-0.012,0.497,0.5
7.6,0.828,0,0,-0.012,0.497,0.5
7.605,0.828,0,0,-0.012,0.497,0.5
7.61,0.828,0,0,-0.012,0.497,0.5
7.615,0.828,0,0,-0.012,0.497,0.5
7.62,0.829,0,0,-0.012,0.497,0.5
7.625,0.829,0,0,-0.012,0.497,0.5
7.63,0.829,0,0,-0.012,0.497,0.5
7.635,0.829,0,0,-0.012,0.497,0.5
7.64,0.83,0,0,-0.012,0.497,0.5
7.645,0.83,0,0,-0.012,0.497,0.5
7.65,0.83,0,0,-0.012,0.497,0.5
7.655,0.833,0.027,0,-0.01,0.497,0.5
7.66,0.833,0.061,0,-0.01,0.497,0.5
7.665,0.833,0.067,0,-0.01,0.497,0.5
7.67,0.833,0.06,0,-0.01,0.497,0.5
7.675,0.834,0.047,0,-0.01,0.497,0.5
7.68,0.834,0.035,0,-0.01,0.497,0.5
7.685,0.834,0.023,0,-0.01,0.497,0.5
7.69,0.835,0.015,0,-0.01,0.497,0.5
7.695,0.835,0.009,0,-0.01,0.497,0.5
7.7,0.836,0.005,0,-0.01,0.497,0.5
7.705,0.839,0.029,0,-0.009,0.497,0.5
7.71,0.838,0.062,0,-0.009,0.497,0.5
7.715,0.838,0.067,0,-0.009,0.497,0.5
7.72,0.839,0.059,0,-0.009,0.497,0.5
7.725,0.839,0.047,0,-0.009,0.497,0.5
7.73,0.842,0.061,0,-0.007,0.497,0.5
7.735,0.842,0.084,0,-0.007,0.497,0.5
7.74,0.843,0.082,0,-0.007,0.497,0.5
7.745,0.843,0.068,0,-0.007,0.497,0.5
7.75,0.844,0.052,0,-0.007,0.497,0.5
7.755,0.844,0.037,0,-0.007,0.497,0.5
7.76,0.847,0.051,0,-0.005,0.497,0.5
7.765,0.847,0.076,0,-0.005,0.497,0.5
7.77,0.847,0.076,0,-0.005,0.497,0.5
7.775,0.848,0.064,0,-0.005,0.497,0.5
7.78,0.848,0.049,0,-0.005,0.497,0.5
7.785,0.851,0.061,0,-0.003,0.497,0.5
7.79,0.851,0.084,0,-0.003,0.497,0.5
7.795,0.852,0.082,0,-0.003,0.497,0.5
7.8,0.852,0.068,0,-0.003,0.497,0.5
7.805,0.853,0.052,0,-0.003,0.497,0.5
7.81,0.856,0.063,0,-0.002,0.497,0.5
7.815,0.856,0.085,0,-0.002,0.497,0.5
7.82,0.856,0.082,0,-0.002,0.497,0.5
7.825,0.856,0.068,0,-0.002,0.497,0.5
7.83,0.857,0.052,0,-0.002,0.497,0.5
7.835,0.86,0.063,0,0,0.497,0.5
7.84,0.86,0.085,0,0,0.497,0.5
7.845,0.86,0.082,0,0,0.497,0.5
7.85,0.861,0.068,0,0,0.497,0.5
7.855,0.861,0.051,0,0,0.497,0.5
7.86,0.865,0.063,0,0.002,0.497,0.5
7.865,0.865,0.085,0,0.002,0.497,0.5
7.87,0.865,0.082,0,0.002,0.497,0.5
7.875,0.865,0.068,0,0.002,0.497,0.5
7.88,0.866,0.051,0,0.002,0.497,0.5
7.885,0.869,0.063,0,0.003,0.497,0.5
7.89,0.869,0.085,0,0.003,0.497,0.5
7.895,0.869,0.082,0,0.003,0.497,0.5
7.9,0.872,0.095,0,0.005,0.497,0.5
7.905,0.872,0.113,0,0.005,0.497,0.5
7.91,0.873,0.103,0,0.005,0.497,0.5
7.915,0.873,0.084,0,0.005,0.497,0.5
7.92,0.874,0.062,0,0.005,0.497,0.5
7.925,0.875,0.043,0,0.005,0.497,0.5
7.93,0.878,0.054,0,0.007,0.497,0.5
7.935,0.878,0.078,0,0.007,0.497,0.5
7.94,0.878,0.076,0,0.007,0.497,0.5
7.945,0.878,0.064,0,0.007,0.497,0.5
7.95,0.879,0.049,0,0.007,0.497,0.5
7.955,0.879,0.035,0,0.007,0.497,0.5
7.96,0.88,0.023,0,0.007,0.497,0.5
7.965,0.883,0.041,0,0.009,0.497,0.5
7.97,0.883,0.069,0,0.009,0.497,0.5
7.975,0.883,0.071,0,0.009,0.497,0.5
7.98,0.883,0.062,0,0.009,0.497,0.5
7.985,0.884,0.048,0,0.009,0.497,0.5
7.99,0.884,0.034,0,0.009,0.497,0.5
7.995,0.885,0.023,0,0.009,0.497,0.5
8,0.885,0.014,0,0.009,0.497,0.5
8.005,0.885,0.008,0,0.009,0.497,0.5
8.01,0.886,0.004,0,0.009,0.497,0.5
8.015,0.886,0.002,0,0.009,0.497,0.5
8.02,0.886,0,0,0.009,0.497,0.5
8.025,0.889,0.026,0,0.01,0.497,0.5
8.03,0.889,0.061,0,0.01,0.497,0.5
8.035,0.889,0.067,0,0.01,0.497,0.5
8.04,0.889,0.059,0,0.01,0.497,0.5
8.045,0.89,0.047,0,0.01,0.497,0.5
8.05,0.89,0.034,0,0.01,0.497,0.5
8.055,0.891,0.023,0,0.01,0.497,0.5
8.06,0.891,0.015,0,0.01,0.497,0.5
8.065,0.892,0.009,0,0.01,0.497,0.5
8.07,0.892,0.005,0,0.01,0.497,0.5
8.075,0.892,0.002,0,0.01,0.497,0.5
8.08,0.892,0.001,0,0.01,0.497,0.5
8.085,0.893,0,0,0.01,0.497,0.5
8.09,0.893,0,0,0.01,0.497,0.5
8.095,0.893,-0.001,0,0.01,0.497,0.5
8.1,0.893,0,0,0.01,0.497,0.5
8.105,0.894,0,0,0.01,0.497,0.5
8.11,0.894,0,0,0.01,0.497,0.5
8.115,0.894,0,0,0.01,0.497,0.5
8.12,0.894,0,0,0.01,0.497,0.5
8.125,0.895,0,0,0.01,0.497,0.5
8.13,0.895,0,0,0.01,0.497,0.5
8.135,0.895,0,0,0.01,0.497,0.5
8.14,0.895,0,0,0.01,0.497,0.5
8.145,0.895,0,0,0.01,0.497,0.5
8.15,0.896,0,0,0.01,0.497,0.5
8.155,0.896,0,0,0.01,0.497,0.5
8.16,0.896,0,0,0.01,0.497,0.5
8.165,0.896,0,0,0.01,0.497,0.5
8.17,0.897,0,0,0.01,0.497,0.5
8.175,0.894,-0.027,0,0.009,0.497,0.5
8.18,0.895,-0.061,0,0.009,0.497,0.5
8.185,0.895,-0.067,0,0.009,0.497,0.5
8.19,0.895,-0.06,0,0.009,0.497,0.5
8.195,0.895,-0.047,0,0.009,0.497,0.5
8.2,0.895,-0.035,0,0.009,0.497,0.5
8.205,0.896,-0.023,0,0.009,0.497,0.5
8.21,0.896,-0.015,0,0.009,0.497,0.5
8.215,0.893,-0.035,0,0.007,0.497,0.5
8.22,0.894,-0.066,0,0.007,0.497,0.5
8.225,0.894,-0.07,0,0.007,0.497,0.5
8.23,0.894,-0.061,0,0.007,0.497,0.5
8.235,0.894,-0.047,0,0.007,0.497,0.5
8.24,0.894,-0.034,0,0.007,0.497,0.5
8.245,0.894,-0.023,0,0.007,0.497,0.5
8.25,0.892,-0.041,0,0.005,0.497,0.5
8.255,0.892,-0.07,0,0.005,0.497,0.5
8.26,0.893,-0.072,0,0.005,0.497,0.5
8.265,0.893,-0.062,0,0.005,0.497,0.5
8.27,0.893,-0.048,0,0.005,0.497,0.5
8.275,0.89,-0.061,0,0.003,0.497,0.5
8.28,0.891,-0.084,0,0.003,0.497,0.5
8.285,0.891,-0.082,0,0.003,0.497,0.5
8.29,0.888,-0.095,0,0.002,0.497,0.5
8.295,0.889,-0.113,0,0.002,0.497,0.5
8.3,0.889,-0.104,0,0.002,0.497,0.5
8.305,0.888,-0.084,0,0.002,0.497,0.5
8.31,0.888,-0.062,0,0.002,0.497,0.5
8.315,0.885,-0.069,0,0,0.497,0.5
8.32,0.886,-0.089,0,0,0.497,0.5
8.325,0.886,-0.084,0,0,0.497,0.5
8.33,0.886,-0.069,0,0,0.497,0.5
8.335,0.886,-0.052,0,0,0.497,0.5
8.34,0.883,-0.063,0,-0.002,0.497,0.5
8.345,0.884,-0.085,0,-0.002,0.497,0.5
8.35,0.884,-0.082,0,-0.002,0.497,0.5
8.355,0.884,-0.068,0,-0.002,0.497,0.5
8.36,0.884,-0.051,0,-0.002,0.497,0.5
8.365,0.881,-0.063,0,-0.003,0.497,0.5
8.37,0.882,-0.085,0,-0.003,0.497,0.5
8.375,0.882,-0.082,0,-0.003,0.497,0.5
8.38,0.882,-0.068,0,-0.003,0.497,0.5
8.385,0.882,-0.051,0,-0.003,0.497,0.5
8.39,0.879,-0.063,0,-0.005,0.497,0.5
8.395,0.88,-0.085,0,-0.005,0.497,0.5
8.4,0.88,-0.082,0,-0.005,0.497,0.5
8.405,0.88,-0.068,0,-0.005,0.497,0.5
8.41,0.88,-0.051,0,-0.005,0.497,0.5
8.415,0.88,-0.036,0,-0.005,0.497,0.5
8.42,0.877,-0.05,0,-0.007,0.497,0.5
8.425,0.878,-0.076,0,-0.007,0.497,0.5
8.43,0.878,-0.076,0,-0.007,0.497,0.5
8.435,0.878,-0.064,0,-0.007,0.497,0.5
8.44,0.878,-0.049,0,-0.007,0.497,0.5
8.445,0.878,-0.035,0,-0.007,0.497,0.5
8.45,0.878,-0.023,0,-0.007,0.497,0.5
8.455,0.876,-0.041,0,-0.009,0.497,0.5
8.46,0.876,-0.069,0,-0.009,0.497,0.5
8.465,0.877,-0.072,0,-0.009,0.497,0.5
8.47,0.877,-0.062,0,-0.009,0.497,0.5
8.475,0.877,-0.048,0,-0.009,0.497,0.5
8.48,0.877,-0.034,0,-0.009,0.497,0.5
8.485,0.877,-0.023,0,-0.009,0.497,0.5
8.49,0.877,-0.014,0,-0.009,0.497,0.5
8.495,0.874,-0.035,0,-0.01,0.497,0.5
8.5,0.875,-0.065,0,-0.01,0.497,0.5
8.505,0.875,-0.069,0,-0.01,0.497,0.5
8.51,0.875,-0.06,0,-0.01,0.497,0.5
8.515,0.875,-0.047,0,-0.01,0.497,0.5
8.52,0.875,-0.034,0,-0.01,0.497,0.5
8.525,0.875,-0.023,0,-0.01,0.497,0.5
8.53,0.875,-0.014,0,-0.01,0.497,0.5
8.535,0.876,-0.008,0,-0.01,0.497,0.5
8.54,0.876,-0.004,0,-0.01,0.497,0.5
8.545,0.876,-0.002,0,-0.01,0.497,0.5
8.55,0.876,-0.001,0,-0.01,0.497,0.5
8.555,0.876,0,0,-0.01,0.497,0.5
8.56,0.877,0,0,-0.01,0.497,0.5
8.565,0.877,0.001,0,-0.01,0.497,0.5
8.57,0.877,0,0,-0.01,0.497,0.5
8.575,0.877,0,0,-0.01,0.497,0.5
8.58,0.878,0,0,-0.01,0.497,0.5
8.585,0.878,0,0,-0.01,0.497,0.5
8.59,0.878,0,0,-0.01,0.497,0.5
8.595,0.878,0,0,-0.01,0.497,0.5
8.6,0.879,0,0,-0.01,0.497,0.5
8.605,0.879,0,0,-0.01,0.497,0.5
8.61,0.879,0,0,-0.01,0.497,0.5
8.615,0.879,0,0,-0.01,0.497,0.5
8.62,0.879,0,0,-0.01,0.497,0.5
8.625,0.88,0,0,-0.01,0.497,0.5
8.63,0.88,0,0,-0.01,0.497,0.5
8.635,0.88,0,0,-0.01,0.497,0.5
8.64,0.88,0,0,-0.01,0.497,0.5
8.645,0.881,0,0,-0.01,0.497,0.5
8.65,0.881,0,0,-0.01,0.497,0.5
8.655,0.881,0,0,-0.01,0.497,0.5
8.66,0.881,0,0,-0.01,0.497,0.5
8.665,0.882,0,0,-0.01,0.497,0.5
8.67,0.882,0,0,-0.01,0.497,0.5
8.675,0.882,0,0,-0.01,0.497,0.5
8.68,0.882,0,0,-0.01,0.497,0.5
8.685,0.883,0,0,-0.01,0.497,0.5
8.69,0.883,0,0,-0.01,0.497,0.5
8.695,0.883,0,0,-0.01,0.497,0.5
8.7,0.883,0,0,-0.01,0.497,0.5
8.705,0.884,0,0,-0.01,0.497,0.5
8.71,0.884,0,0,-0.01,0.497,0.5
8.715,0.884,0,0,-0.01,0.497,0.5
8.72,0.884,0,0,-0.01,0.497,0.5
8.725,0.887,0.027,0,-0.009,0.497,0.5
8.73,0.887,0.061,0,-0.009,0.497,0.5
8.735,0.887,0.067,0,-0.009,0.497,0.5
8.74,0.887,0.06,0,-0.009,0.497,0.5
8.745,0.888,0.047,0,-0.009,0.497,0.5
8.75,0.888,0.035,0,-0.009,0.497,0.5
8.755,0.889,0.023,0,-0.009,0.497,0.5
8.76,0.892,0.042,0,-0.007,0.497,0.5
8.765,0.892,0.07,0,-0.007,0.497,0.5
8.77,0.892,0.072,0,-0.007,0.497,0.5
8.775,0.892,0.062,0,-0.007,0.497,0.5
8.78,0.893,0.048,0,-0.007,0.497,0.5
8.785,0.893,0.034,0,-0.007,0.497,0.5
8.79,0.896,0.05,0,-0.005,0.497,0.5
8.795,0.896,0.076,0,-0.005,0.497,0.5
8.8,0.896,0.076,0,-0.005,0.497,0.5
8.805,0.897,0.064,0,-0.005,0.497,0.5
8.81,0.897,0.049,0,-0.005,0.497,0.5
8.815,0.898,0.035,0,-0.005,0.497,0.5
8.82,0.901,0.05,0,-0.003,0.497,0.5
8.825,0.901,0.076,0,-0.003,0.497,0.5
8.83,0.901,0.076,0,-0.003,0.497,0.5
8.835,0.901,0.064,0,-0.003,0.497,0.5
